dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,0,0,0,0,0.0,2,4,0,0,0,0,TCP,1,856,2668,0,0.0,0.0,0.0
6492,3,704,69776,123,246000000,123000000000.0,3,1931,29,2842,0,0,UDP,2,3339,4266,0,0.0,0.0,
11515,4,34597,14782222,257,428000000,257000000000.0,5,2385,8012,663228,267,1,ICMP,3,6030042,105767,0,0.0,2.0,
29832,5,91478,85599258,435,728000000,436000000000.0,7,4357,10255,9853152,341,1,TCP,4,135758389,135559596,386,148.0,3421.0,
42005,7,260006,147128002,1881,999000000,1880000000000.0,12,8803,18898,14953872,629,1,UDP,5,990596183,1269981973,16577,20580.0,20580.0,
30789,2,1263,123979,943,945000000,943000000000.0,8,4120,29,2842,0,1,ICMP,1,2736,2536,0,0.0,0.0,0.0
39093,4,3190,310720,693,913000000,693000000000.0,7,2023,29,2842,0,0,UDP,3,2298,6834,0,0.0,0.0,1.0
18144,2,715,72342,873,846000000,873000000000.0,9,3494,29,2842,0,1,TCP,2,9183,1483,0,0.0,0.0,1.0
38190,3,4036,395686,844,946000000,844000000000.0,10,4181,29,2842,0,1,UDP,4,2448,5488,0,0.0,0.0,0.0
36885,2,4841,482260,823,912000000,823000000000.0,7,3081,29,2842,0,1,ICMP,2,5489,5889,0,0.0,0.0,1.0
12335,1,3768,374400,964,937000000,964000000000.0,8,2594,29,2842,0,0,TCP,4,2048,4048,0,0.0,0.0,0.0
24087,3,2290,225250,973,955000000,973000000000.0,9,4118,29,2842,0,1,ICMP,1,3448,4848,0,0.0,0.0,1.0
4700,1,2215,219415,974,941000000,974000000000.0,10,3193,29,2842,0,0,UDP,3,4648,3248,0,0.0,0.0,0.0
12587,2,2700,267600,965,936000000,965000000000.0,5,2881,29,2842,0,1,TCP,1,4648,3248,0,0.0,0.0,1.0
17084,3,3118,308764,943,945000000,943000000000.0,7,3113,29,2842,0,0,UDP,2,3248,4648,0,0.0,0.0,0.0
20500,4,2032,200128,974,955000000,974000000000.0,8,4118,29,2842,0,1,ICMP,3,4848,3448,0,0.0,0.0,1.0
25604,2,2432,241264,973,946000000,973000000000.0,9,3081,29,2842,0,0,TCP,4,4048,2048,0,0.0,0.0,0.0
37004,3,3270,323650,964,937000000,964000000000.0,10,2594,29,2842,0,1,UDP,2,1483,9183,0,0.0,0.0,1.0
27098,4,3492,345824,943,945000000,943000000000.0,8,4120,29,2842,0,1,ICMP,4,5488,2448,0,0.0,0.0,0.0
44004,5,3127,309599,973,955000000,973000000000.0,7,4118,29,2842,0,0,TCP,3,6834,2298,0,0.0,0.0,1.0
49013,6,3788,375248,964,937000000,964000000000.0,9,2594,29,2842,0,1,UDP,1,2536,2736,0,0.0,0.0,0.0
4862,1,3195,316915,974,941000000,974000000000.0,10,3193,29,2842,0,0,ICMP,2,5889,5489,0,0.0,0.0,1.0
33009,2,3131,310639,965,936000000,965000000000.0,7,3081,29,2842,0,1,TCP,3,2298,6834,0,0.0,0.0,0.0
30331,3,3747,371791,974,955000000,974000000000.0,8,4118,29,2842,0,0,UDP,4,5488,2448,0,0.0,0.0,1.0
31003,4,3123,309399,964,937000000,964000000000.0,9,2594,29,2842,0,1,ICMP,1,2736,2536,0,0.0,0.0,0.0
42009,5,2700,267600,965,936000000,965000000000.0,7,3081,29,2842,0,0,TCP,2,1483,9183,0,0.0,0.0,1.0
37991,6,3270,323650,964,937000000,964000000000.0,10,2594,29,2842,0,1,UDP,3,4648,3248,0,0.0,0.0,0.0
17093,1,3318,328982,973,955000000,973000000000.0,8,4118,29,2842,0,0,ICMP,2,5889,5489,0,0.0,0.0,1.0
45001,2,3492,345824,943,945000000,943000000000.0,7,3113,29,2842,0,1,TCP,3,6834,2298,0,0.0,0.0,0.0
27091,3,3190,310720,693,913000000,693000000000.0,10,2023,29,2842,0,0,UDP,4,5488,2448,0,0.0,0.0,1.0
48004,4,2215,219415,974,941000000,974000000000.0,8,3193,29,2842,0,1,ICMP,1,2736,2536,0,0.0,0.0,0.0
35001,5,2700,267600,965,936000000,965000000000.0,7,3081,29,2842,0,0,TCP,2,1483,9183,0,0.0,0.0,1.0
15004,6,3270,323650,964,937000000,964000000000.0,10,2594,29,2842,0,1,UDP,1,2536,2736,0,0.0,0.0,0.0
38001,1,2032,200128,974,955000000,974000000000.0,8,4118,29,2842,0,0,ICMP,3,4848,3448,0,0.0,0.0,1.0
14007,2,3118,308764,943,945000000,943000000000.0,7,3113,29,2842,0,1,TCP,4,4048,2048,0,0.0,0.0,0.0
31004,3,2432,241264,973,946000000,973000000000.0,9,3081,29,2842,0,0,UDP,2,1483,9183,0,0.0,0.0,1.0
44007,4,3127,309599,973,955000000,973000000000.0,8,4118,29,2842,0,1,ICMP,1,2736,2536,0,0.0,0.0,0.0
40003,5,3788,375248,964,937000000,964000000000.0,7,2594,29,2842,0,0,TCP,2,1483,9183,0,0.0,0.0,1.0
27004,6,3270,323650,964,937000000,964000000000.0,10,2594,29,2842,0,1,UDP,3,4648,3248,0,0.0,0.0,0.0
845,4.0,1524.0,135678.0,853.0,118000000.0,853000000000.0,8.0,4234.0,30.0,2940.0,1.0,1.0,ICMP,1.0,1911.0,4956.0,0.0,0.0,0.0,0.0
27588,3.0,943.0,89500.0,221.0,179000000.0,221000000000.0,7.0,2790.0,30.0,2940.0,1.0,1.0,ICMP,1.0,5709218.0,1354.0,1521.0,0.0,1521.0,0.0
30823,1.0,71158.0,78490812.0,160.0,661000000.0,161000000000.0,3.0,3982.0,13507.0,14745158.0,450.0,1.0,TCP,3.0,78590259.0,3483979.0,3924.0,177.0,4101.0,1.0
34083,4.0,281.0,27538.0,288.0,168000000.0,288000000000.0,9.0,3034.0,30.0,2940.0,1.0,1.0,ICMP,1.0,33787.0,29690.0,0.0,0.0,0.0,0.0
12025,2.0,58582.0,62448412.0,130.0,240000000.0,130000000000.0,3.0,2242.0,13478.0,14367548.0,449.0,0.0,UDP,4.0,3996.0,3590.0,0.0,0.0,0.0,1.0
10176,6.0,91468.0,95309656.0,293.0,400000000.0,293000000000.0,2.0,1931.0,9310.0,9701020.0,310.0,0.0,UDP,2.0,3514.0,1242.0,0.0,0.0,0.0,1.0
2949,3.0,128833.0,134243986.0,466.0,664000000.0,467000000000.0,2.0,4440.0,6027.0,6280134.0,200.0,0.0,UDP,2.0,4123.0,1312.0,0.0,0.0,0.0,0.0
31243,7.0,129968.0,7018272.0,480.0,272000000.0,480000000000.0,2.0,3982.0,4149.0,224046.0,138.0,1.0,TCP,4.0,5306.0,4550.0,0.0,0.0,0.0,0.0
11455,5.0,24976.0,26024992.0,80.0,686000000.0,80686000000.0,4.0,1943.0,9242.0,9630164.0,308.0,0.0,UDP,1.0,3775.0,1242.0,0.0,0.0,0.0,1.0
10146,4.0,134643.0,143529438.0,310.0,611000000.0,311000000000.0,4.0,1931.0,7570.0,8069620.0,252.0,0.0,UDP,4.0,3609.0,3413.0,0.0,0.0,0.0,0.0
.....,,,,,,,,,,,,,,,,,,,,
23456,5.0,3419.0,309918.0,890.0,90000000.0,890000000000.0,6.0,3298.0,30.0,2940.0,1.0,1.0,ICMP,1.0,1422.0,5678.0,0.0,0.0,0.0,1.0
10987,6.0,71158.0,78490812.0,160.0,661000000.0,161000000000.0,3.0,3982.0,13507.0,14745158.0,450.0,1.0,TCP,3.0,78590259.0,3483979.0,3924.0,177.0,4101.0,0.0
34567,2.0,281.0,27538.0,288.0,168000000.0,288000000000.0,9.0,3034.0,30.0,2940.0,1.0,1.0,ICMP,1.0,33787.0,29690.0,0.0,0.0,0.0,1.0
12025,4.0,58582.0,62448412.0,130.0,240000000.0,130000000000.0,3.0,2242.0,13478.0,14367548.0,449.0,0.0,UDP,4.0,3996.0,3590.0,0.0,0.0,0.0,0.0
10176,2.0,91468.0,95309656.0,293.0,400000000.0,293000000000.0,2.0,1931.0,9310.0,9701020.0,310.0,0.0,UDP,2.0,3514.0,1242.0,0.0,0.0,0.0,1.0
2949,7.0,128833.0,134243986.0,466.0,664000000.0,467000000000.0,2.0,4440.0,6027.0,6280134.0,200.0,0.0,UDP,2.0,4123.0,1312.0,0.0,0.0,0.0,0.0
31243,2.0,129968.0,7018272.0,480.0,272000000.0,480000000000.0,2.0,3982.0,4149.0,224046.0,138.0,1.0,TCP,4.0,5306.0,4550.0,0.0,0.0,0.0,1.0
11455,5.0,24976.0,26024992.0,80.0,686000000.0,80686000000.0,4.0,1943.0,9242.0,9630164.0,308.0,0.0,UDP,1.0,3775.0,1242.0,0.0,0.0,0.0,0.0
2488,1,0,0,0,0,0,2,4,0,0.0,0.0,0.0,UDP,1.0,2668.0,856.0,0.0,0.0,0.0,0.0
6492,3,704,69776,123,246000000,123000000000,3,1931,29,2842.0,0.0,0.0,ICMP,3.0,4266.0,3339.0,0.0,0.0,0.0,1.0
11515,4,34597,14782222,257,428000000,257000000000,5,2385,8012,663228.0,267.0,1.0,TCP,1.0,105767.0,6030042.0,0.0,0.0,2.0,0.0
29832,5,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152.0,341.0,1.0,UDP,3.0,135559596.0,135758389.0,148.0,386.0,3421.0,1.0
42005,7,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872.0,629.0,0.0,ICMP,1.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
12894,2,1232,1299456,123,230000000,123230000000,2,876,14,144536.0,0.0,1.0,UDP,1.0,3425.0,3568.0,0.0,0.0,0.0,0.0
17210,3,9078,8231962,332,472963002,333025145387,5,3251,6234,5495646.0,207.0,0.0,TCP,3.0,89575803.0,89594012.0,940.0,940.0,1881.0,1.0
14789,1,326,342592,123,256000000,123256000000,3,1931,30,2940.0,1.0,0.0,ICMP,2.0,4266.0,3339.0,0.0,0.0,0.0,0.0
25894,4,9087,9767584,257,428000000,257428000000,5,2385,8012,663228.0,267.0,1.0,UDP,3.0,105767.0,6030042.0,0.0,0.0,2.0,1.0
37892,5,91478,85599258,435,728000000,435728000000,7,4357,10255,9853152.0,341.0,0.0,TCP,1.0,135559596.0,135758389.0,148.0,386.0,3421.0,0.0
42005,7,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872.0,629.0,1.0,ICMP,3.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
31005,2,2134,2234456,123,230000000,1232302000000,2,876,14,144536.0,0.0,0.0,UDP,1.0,3425.0,3568.0,0.0,0.0,0.0,0.0
47210,3,9078,8231962,332,472963002,333025145387,5,3251,6234,5495646.0,207.0,1.0,TCP,3.0,89575803.0,89594012.0,940.0,940.0,1881.0,0.0
58789,1,326,342592,123,256000000,123256000000,3,1931,30,2940.0,1.0,1.0,ICMP,2.0,4266.0,3339.0,0.0,0.0,0.0,1.0
65894,4,9087,9767584,257,428000000,257428000000,5,2385,8012,663228.0,267.0,0.0,UDP,3.0,105767.0,6030042.0,0.0,0.0,2.0,0.0
73792,5,91478,85599258,435,728000000,435728000000,7,4357,10255,9853152.0,341.0,1.0,TCP,1.0,135559596.0,135758389.0,148.0,386.0,3421.0,1.0
82005,7,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872.0,629.0,0.0,ICMP,3.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
91005,2,2134,2234456,123,230000000,1232302000000,2,876,14,144536.0,0.0,1.0,UDP,1.0,3425.0,3568.0,0.0,0.0,0.0,0.0
10210,3,9078,8231962,332,472963002,333025145387,5,3251,6234,5495646.0,207.0,0.0,TCP,3.0,89575803.0,89594012.0,940.0,940.0,1881.0,1.0
11789,1,326,342592,123,256000000,123256000000,3,1931,30,2940.0,1.0,0.0,ICMP,2.0,4266.0,3339.0,0.0,0.0,0.0,0.0
12894,4,9087,9767584,257,428000000,257428000000,5,2385,8012,663228.0,267.0,1.0,UDP,3.0,105767.0,6030042.0,0.0,0.0,2.0,1.0
13792,5,91478,85599258,435,728000000,435728000000,7,4357,10255,9853152.0,341.0,0.0,TCP,1.0,135559596.0,135758389.0,148.0,386.0,3421.0,0.0
142005,7,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872.0,629.0,1.0,ICMP,3.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
151005,2,2134,2234456,123,230000000,1232302000000,2,876,14,144536.0,0.0,0.0,UDP,1.0,3425.0,3568.0,0.0,0.0,0.0,0.0
16210,3,9078,8231962,332,472963002,333025145387,5,3251,6234,5495646.0,207.0,1.0,TCP,3.0,89575803.0,89594012.0,940.0,940.0,1881.0,0.0
17789,1,326,342592,123,256000000,123256000000,3,1931,30,2940.0,1.0,1.0,ICMP,2.0,4266.0,3339.0,0.0,0.0,0.0,1.0
18894,4,9087,9767584,257,428000000,257428000000,5,2385,8012,663228.0,267.0,0.0,UDP,3.0,105767.0,6030042.0,0.0,0.0,2.0,0.0
19792,5,91478,85599258,435,728000000,435728000000,7,4357,10255,9853152.0,341.0,1.0,TCP,1.0,135559596.0,135758389.0,148.0,386.0,3421.0,1.0
202005,7,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872.0,629.0,0.0,ICMP,3.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
212005,2,2134,2234456,123,230000000,1232302000000,2,876,14,144536.0,0.0,1.0,UDP,1.0,3425.0,3568.0,0.0,0.0,0.0,0.0
22210,3,9078,8231962,332,472963002,333025145387,5,3251,6234,5495646.0,207.0,0.0,TCP,3.0,89575803.0,89594012.0,940.0,940.0,1881.0,1.0
23789,1,326,342592,123,256000000,123256000000,3,1931,30,2940.0,1.0,0.0,ICMP,2.0,4266.0,3339.0,0.0,0.0,0.0,0.0
24894,4,9087,9767584,257,428000000,257428000000,5,2385,8012,663228.0,267.0,1.0,UDP,3.0,105767.0,6030042.0,0.0,0.0,2.0,1.0
25792,5,91478,85599258,435,728000000,435728000000,7,4357,10255,9853152.0,341.0,0.0,TCP,1.0,135559596.0,135758389.0,148.0,386.0,3421.0,0.0
262005,7,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872.0,629.0,1.0,ICMP,3.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
271005,2,2134,2234456,123,230000000,1232302000000,2,876,14,144536.0,0.0,0.0,UDP,1.0,3425.0,3568.0,0.0,0.0,0.0,0.0
28210,3,9078,8231962,332,472963002,333025145387,5,3251,6234,5495646.0,207.0,1.0,TCP,3.0,89575803.0,89594012.0,940.0,940.0,1881.0,0.0
29789,1,326,342592,123,256000000,123256000000,3,1931,30,2940.0,1.0,1.0,ICMP,2.0,4266.0,3339.0,0.0,0.0,0.0,1.0
30894,4,9087,9767584,257,428000000,257428000000,5,2385,8012,663228.0,267.0,0.0,UDP,3.0,105767.0,6030042.0,0.0,0.0,2.0,0.0
31792,5,91478,85599258,435,728000000,435728000000,7,4357,10255,9853152.0,341.0,1.0,TCP,1.0,135559596.0,135758389.0,148.0,386.0,3421.0,1.0
332005,7,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872.0,629.0,0.0,ICMP,3.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
341005,2,2134,2234456,123,230000000,1232302000000,2,876,14,,,,,,,,,,,
2488,1,0,0,0,0,0.0,2,4,0,0,0,0,ICMP,1,2668,856,0,0.0,0.0,0.0
6492,3,704,69776,123,246000000,123000000000.0,3,1931,29,2842,0,0,UDP,1,4266,3339,0,0.0,0.0,1.0
11515,4,34597,14782222,257,428000000,257000000000.0,5,2385,8012,663228,267,1,TCP,2,105767,6030042,0,0.0,2.0,0.0
29832,5,91478,85599258,435,728000000,436000000000.0,7,4357,10255,9853152,341,1,ICMP,3,135559596,135758389,148,386.0,3421.0,1.0
42005,7,260006,147128002,1881,999000000,1880000000000.0,12,8803,18898,14953872,629,1,UDP,1,1269981973,990596183,20580,16577.0,20580.0,0.0
27257,6,606,59388,621,129000000,621000000000.0,3,948,30,2940,1,1,TCP,3,4848,1312,0,0.0,0.0,1.0
4089,5,120338,128280308,267,278000000,267000000000.0,2,8803,13640,14540240,454,0,ICMP,2,5459,278546882,0,0.0,0.0,0.0
9906,4,100250,106866500,221,868000000,222000000000.0,6,1931,13385,14268410,446,0,TCP,1,35264510,3446,3839,0.0,3839.0,1.0
41223,7,35224,2042992,118,32000000,118000000000.0,5,8050,9055,525190,301,1,UDP,2,2932701,2718816,139,130.0,269.0,0.0
31002,4,487,47726,499,859000000,500000000000.0,5,2063,30,2940,1,1,TCP,1,270734332,271128026,0,0.0,0.0,0.0
27137,3,92124,95670360,351,179000000,351000000000.0,6,948,9092,9446488,303,1,UDP,3,4575,1242,0,0.0,0.0,1.0
11665,4,119352,124364784,390,882000000,391000000000.0,3,1943,7952,8285984,265,0,ICMP,1,287897858,4472,0,0.0,0.0,0.0
14795,5,95567,5542886,318,740000000,319000000000.0,3,7385,8593,498394,286,1,UDP,2,6436342,147084032,0,0.0,0.0,1.0
10236,2,106175,110634350,353,403000000,353000000000.0,2,1931,6086,6341612,202,0,TCP,3,3826,1242,0,0.0,0.0,0.0
11589,6,79005,4582290,261,558000000,262000000000.0,3,6696,8287,480646,276,1,ICMP,2,4609657,4289108,128,119.0,247.0,1.0
33279,3,722,104842,159,837000000,159000000000.0,3,1931,30,2940,1,1,UDP,1,3526,3339,0,0.0,0.0,1.0
30259,4,719,141536,127,943000000,127000000000.0,3,1931,30,2940,1,1,TCP,2,4266,4266,0,0.0,0.0,0.0
36224,5,1722,140056,207,938000000,207000000000.0,4,1931,30,2940,1,1,ICMP,3,5459,5459,0,0.0,0.0,1.0
27641,6,1022,123568,183,839000000,183000000000.0,4,1931,30,2940,1,1,UDP,3,4575,4575,0,0.0,0.0,0.0
31223,7,3221,124532,217,938000000,217000000000.0,5,1931,30,2940,1,1,TCP,1,3526,3526,0,0.0,0.0,1.0
24892,1,0,0,0,0,0.0,2,4,0,0,0,0,ICMP,2,2668,856,0,0.0,0.0,0.0
64923,3,704,69776,123,246000000,123000000000.0,3,1931,29,2842,0,0,UDP,2,4266,3339,0,0.0,0.0,1.0
115154,4,34597,14782222,257,428000000,257000000000.0,5,2385,8012,663228,267,1,TCP,3,105767,6030042,0,0.0,2.0,0.0
298321,5,91478,85599258,435,728000000,436000000000.0,7,4357,10255,9853152,341,1,ICMP,1,135559596,135758389,148,386.0,3421.0,1.0
420051,7,260006,147128002,1881,999000000,1880000000000.0,12,8803,18898,14953872,629,1,UDP,3,1269981973,990596183,20580,16577.0,20580.0,0.0
272571,6,606,59388,621,129000000,621000000000.0,3,948,30,2940,1,1,TCP,1,4848,1312,0,0.0,0.0,1.0
40890,5,120338,128280308,267,278000000,267000000000.0,2,8803,13640,14540240,454,0,ICMP,3,5459,278546882,0,0.0,0.0,0.0
99060,4,100250,106866500,221,868000000,222000000000.0,6,1931,13385,14268410,446,0,TCP,2,35264510,3446,3839,0.0,3839.0,1.0
412230,7,35224,2042992,118,32000000,118000000000.0,5,8050,9055,525190,301,1,UDP,1,2932701,2718816,139,130.0,269.0,0.0
310020,4,487,47726,499,859000000,500000000000.0,5,2063,30,2940,1,1,TCP,2,270734332,271128026,0,0.0,0.0,0.0
271370,3,92124,95670360,351,179000000,351000000000.0,6,948,9092,9446488,303,1,UDP,1,4575,1242,0,0.0,0.0,1.0
116650,4,119352,124364784,390,882000000,391000000000.0,3,1943,7952,8285984,265,0,ICMP,2,287897858,4472,0,0.0,0.0,0.0
147950,5,95567,5542886,318,740000000,319000000000.0,3,7385,8593,498394,286,1,UDP,3,6436342,147084032,0,0.0,0.0,1.0
102360,2,106175,110634350,353,403000000,353000000000.0,2,1931,6086,6341612,202,0,TCP,1,3826,1242,0,0.0,0.0,0.0
115890,6,79005,4582290,261,558000000,262000000000.0,3,6696,8287,480646,276,1,ICMP,3,4609657,4289108,128,119.0,247.0,1.0
332790,3,722,104842,159,837000000,159000000000.0,3,1931,30,2940,1,1,UDP,2,3526,3339,0,0.0,0.0,1.0
302590,4,719,141536,127,943000000,127000000000.0,3,1931,30,2940,1,1,TCP,3,4266,4266,0,0.0,0.0,0.0
362240,5,1722,140056,207,938000000,207000000000.0,4,1931,30,2940,1,1,ICMP,1,5459,5459,0,0.0,0.0,1.0
276410,6,1022,123568,183,839000000,183000000000.0,4,1931,30,2940,1,1,UDP,1,4575,4575,0,0.0,0.0,0.0
312230,7,3221,124532,217,938000000,217000000000.0,5,1931,30,2940,1,1,TCP,2,3526,3526,0,0.0,0.0,1.0
248920,1,0,0,0,0,0.0,2,4,0,0,0,0,ICMP,3,2668,856,0,0.0,0.0,0.0
649230,3,704,69776,123,246000000,123000000000.0,3,1931,29,2842,0,0,UDP,3,4266,3339,0,0.0,0.0,
11155,4,13867,14782222,30,777000000,30777000000.0,3,558,13593,14490138,453,0,UDP,3,3185.0,14839731.0,0.0,3838.0,3838.0,0.0
11395,1,76799,81867734,170,742000000,171000000000.0,3,1943,13463,14351558,448,0,UDP,2,3795.0,1492.0,0.0,0.0,0.0,0.0
27407,7,752,73696,771,122000000,771000000000.0,5,956,29,2842,0,1,ICMP,3,135544266.0,84392.0,1.0,1.0,2.0,0.0
30591,5,433,42434,443,137000000,443000000000.0,7,4920,29,2842,0,1,ICMP,3,290186299.0,135743199.0,4572.0,1.0,4573.0,0.0
9876,4,19189,20455474,40,594000000,40594000000.0,5,1910,13527,14419782,450,0,UDP,4,3530.0,123378838.0,0.0,6502.0,6502.0,0.0
2769,1,65048,67780016,237,475000000,237000000000.0,4,4440,9008,9386336,300,0,UDP,4,4253.0,215596881.0,0.0,6061.0,6061.0,1.0
26867,2,36102,37618284,128,420000000,128000000000.0,6,948,9214,9600988,307,1,ICMP,1,22104.0,9955548.0,0.0,2552.0,2552.0,1.0
3459,7,79040,82359680,257,415000000,257000000000.0,2,7916,8825,9195650,294,0,UDP,4,5508.0,647175706.0,0.0,2439.0,2439.0,1.0
3219,5,5421,5648682,17,167000000,17167000000.0,4,7894,0,0,0,0,UDP,3,4262.0,86307980.0,0.0,5395.0,5395.0,1.0
41464,5,238714,12890556,413,310000000,413000000000.0,5,8050,16748,904392,558,1,TCP,1,5248.0,1312.0,0.0,0.0,0.0,1.0
12342,3,3500,3500000,200,320000000,200000000000.0,4,1000,3500,3500000,400,1,ICMP,2,1000.0,1000.0,1000.0,1000.0,2000.0,1.0
24588,6,3000,3000000,150,250000000,150250000000.0,5,800,3000,3000000,400,0,UDP,3,2000.0,1000.0,1000.0,1000.0,2000.0,0.0
36784,2,4000,4000000,200,320000000,200320000000.0,6,1000,4000,4000000,400,1,TCP,4,3000.0,1000.0,1000.0,1000.0,2000.0,1.0
48980,1,2000,2000000,100,160000000,100160000000.0,7,400,2000,2000000,400,0,UDP,1,1000.0,1000.0,1000.0,1000.0,2000.0,0.0
61276,4,1000,1000000,50,80000000,50080000000.0,2,200,1000,1000000,400,1,ICMP,3,3000.0,1000.0,1000.0,1000.0,2000.0,1.0
73572,7,3000,3000000,150,250000000,150250000000.0,3,800,3000,3000000,400,0,UDP,2,2000.0,1000.0,1000.0,1000.0,2000.0,0.0
85868,5,2000,2000000,100,160000000,100160000000.0,4,400,2000,2000000,400,1,TCP,1,1000.0,1000.0,1000.0,1000.0,2000.0,1.0
98164,3,4000,4000000,200,320000000,200320000000.0,5,1000,4000,4000000,400,0,UDP,4,3000.0,1000.0,1000.0,1000.0,2000.0,0.0
110460,6,1000,1000000,50,80000000,50080000000.0,6,200,1000,1000000,400,1,ICMP,2,2000.0,1000.0,1000.0,1000.0,2000.0,1.0
122756,2,3500,3500000,200,320000000,200000000000.0,7,1000,3500,3500000,400,0,UDP,3,3000.0,1000.0,1000.0,1000.0,2000.0,0.0
135052,1,3000,3000000,150,250000000,150250000000.0,2,800,3000,3000000,400,1,TCP,4,4000.0,1000.0,1000.0,1000.0,2000.0,1.0
147348,4,2000,2000000,100,160000000,100160000000.0,3,400,2000,2000000,400,0,UDP,1,1000.0,1000.0,1000.0,1000.0,2000.0,0.0
159645,7,4000,4000000,200,320000000,200320000000.0,4,1000,4000,4000000,400,1,ICMP,2,2000.0,1000.0,1000.0,1000.0,2000.0,1.0
171941,5,1000,1000000,50,80000000,50080000000.0,5,200,1000,1000000,400,0,UDP,3,3000.0,1000.0,1000.0,1000.0,2000.0,0.0
184237,3,3500,3500000,200,320000000,200000000000.0,6,1000,3500,3500000,400,1,TCP,4,4000.0,1000.0,1000.0,1000.0,2000.0,1.0
196533,6,3000,3000000,150,250000000,150250000000.0,7,800,3000,3000000,400,0,UDP,1,1000.0,1000.0,1000.0,1000.0,2000.0,0.0
208829,2,2000,2000000,100,160000000,100160000000.0,2,400,2000,2000000,400,1,ICMP,3,3000.0,1000.0,1000.0,1000.0,2000.0,1.0
221126,1,4000,4000000,200,320000000,200320000000.0,3,1000,4000,4000000,400,0,UDP,2,2000.0,1000.0,1000.0,1000.0,2000.0,0.0
233422,4,1000,1000000,50,80000000,50080000000.0,4,200,1000,1000000,400,1,TCP,1,1000.0,1000.0,1000.0,1000.0,2000.0,1.0
245718,7,2000,2000000,100,160000000,100160000000.0,5,400,2000,2000000,400,0,UDP,4,3000.0,1000.0,1000.0,1000.0,2000.0,0.0
258014,5,3000,3000000,150,250000000,150250000000.0,6,800,3000,3000000,400,1,ICMP,2,2000.0,1000.0,1000.0,1000.0,2000.0,1.0
270310,3,4000,4000000,200,320000000,200320000000.0,7,1000,4000,4000000,400,0,UDP,3,3000.0,1000.0,1000.0,1000.0,2000.0,0.0
282606,6,1000,1000000,50,80000000,50080000000.0,2,200,1000,1000000,400,1,TCP,4,4000.0,1000.0,1000.0,1000.0,2000.0,1.0
294902,2,3500,3500000,200,320000000,200000000000.0,3,1000,3500,3500000,400,0,UDP,1,1000.0,1000.0,1000.0,1000.0,2000.0,0.0
307198,1,2000,2000000,100,160000000,100160000000.0,4,400,2000,2000000,400,1,ICMP,2,2000.0,1000.0,1000.0,1000.0,2000.0,1.0
319494,4,3000,3000000,150,250000000,150250000000.0,5,800,3000,3000000,400,0,UDP,3,3000.0,1000.0,1000.0,1000.0,2000.0,0.0
331791,7,4000,4000000,200,320000000,200320000000.0,6,1000,4000,4000000,400,1,TCP,1,1000.0,1000.0,1000.0,1000.0,2000.0,1.0
344087,5,1000,1000000,50,80000000,50080000000.0,7,200,1000,1000000,400,0,UDP,4,3000.0,1000.0,1000.0,1000.0,2000.0,0.0
356383,3,2000,2000000,100,160000000,100160000000.0,2,400,2000,2000000,400,1,ICMP,3,3000.0,1000.0,1000.0,1000.0,2000.0,1.0
368679,6,3500,3500000,200,320000000,200000000000.0,3,1000,3500,3500000,400,0,UDP,2,2000.0,1000.0,1000.0,1000.0,2000.0,0.0
380975,2,3000,3000000,150,250000000,150250000000.0,4,800,3000,3000000,400,1,TCP,4,4000.0,1000.0,1000.0,1000.0,2000.0,1.0
393271,1,4000,4000000,200,320000000,200320000000.0,5,1000,4000,4000000,400,0,UDP,1,1000.0,1000.0,1000.0,1000.0,2000.0,0.0
405567,4,1000,1000000,50,80000000,50080000000.0,6,200,1000,1000000,400,1,ICMP,2,2000.0,1000.0,1000.0,1000.0,2000.0,1.0
417863,7,2000,2000000,100,160000000,100160000000.0,7,400,2000,2000000,400,0,UDP,3,3000.0,1000.0,1000.0,1000.0,2000.0,0.0
430159,5,3000,3000000,150,250000000,150250000000.0,2,800,3000,3000000,400,1,TCP,1,1000.0,1000.0,1000.0,1000.0,2000.0,1.0
442455,3,4000,4000000,200,320000000,200320000000.0,3,1000,4000,4000000,400,0,UDP,4,,,,,,
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,TCP,1.0,2668.0,856.0,0.0,0.0,0.0,0.0
